
,S_A_60,S_ER_83,Calc,Inverter Model Number,FS4200M,FS4010M,FS4010M,FS4200M,FS4010M,FS4010M,FS4010M,FS4010M,FS4010M,FS4010M,,FS4200M,,LOCK,,OMNI system,Early Stage,B64,Inverter Manufacturer,,,,,,,,,,
,,S_ER_349,Calc,Inverter Name,PowerElectronicS_FS4200M,PowerElectronicS_FS4010M,PowerElectronicS_FS4010M,PowerElectronicS_FS4200M,PowerElectronicS_FS4010M,PowerElectronicS_FS4010M,PowerElectronicS_FS4010M,PowerElectronicS_FS4010M,PowerElectronicS_FS4010M,PowerElectronicS_FS4010M,,PowerElectronicS_FS4200M,,,,,,,,,,,,,,,,,
,S_A_57,S_ER_84,Calc,Quantity of Inverters,58,23,23,58,23,22,23,22,23,22,,58,,,,OMNI system,Early Stage,B61,Number of Inverters,,,,,,,,,,
,S_A_61,S_ER_283,Calc,Inverter Size (MVA@1.0PF),3.90,4.01,4.01,3.90,4.01,4.01,4.01,4.01,4.01,4.01,,3.90,,,,,,B73,,,,,,,,,,,
,S_A_62,S_ER_284,Calc,Inverters Per PCU,1,1,1,1,1,1,1,1,1,1,,1,,,,,,B74,,,,,,,,,,,
,S_A_63,S_ER_85,Calc,PCU Transformer Size (MVA),3.90,4.01,4.01,3.90,4.01,4.01,4.01,4.01,4.01,4.01,,3.9,,LOCK,,Calculation,Early Stage,B67,Transformer Rating MVA,,,,,,,,,,
,S_A_748,S_ER_285,Calc,Inverter Max Input Amps (Isc),4590,4590,4590,4590,4590,4590,4590,4590,4590,4590,,4590,,,,,,B80,,,,,,,,,,,
,S_A_738,S_ER_88,Calc,Multiplier for AC Overbuild,1.12,1.12,1.12,1.12,1.12,1.08,1.12,1.08,1.12,1.08,,1.12,,,,Calculation,Early Stage,B57,,,,,,,,,,,
,S_A_54,S_ER_89,Calc,AC Overbuild,0.13099999999999995,0.15287499999999987,0.15287499999999987,0.13099999999999995,0.15287499999999987,0.10274999999999998,0.15287499999999987,0.10274999999999998,0.15287499999999987,0.10274999999999998,,0.13099999999999995,,LOCK,,Calculation,Early Stage,B58,Overbuild [%],,,,,,,,,,
,S_A_58,S_ER_90,Calc,Inverter Load Ratio,1.238,1.171,1.171,1.238,1.171,1.224,1.171,1.224,1.171,1.224,,1.238,,,,Calculation,Early Stage,B62,,,,,,,,,,,
,S_A_59,S_ER_286,Calc,Maximum DC/AC Inverter Ratio,1.500,1.500,1.500,1.500,1.500,1.500,1.500,1.500,1.500,1.500,,1.500,,,,,,B71,,,,,,,,,,,
,,S_ER_201,Calc,Inverter Quantity Check,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,OK,,,,Calculation,Early Stage,NA,,,,,,,,,,,
,S_A_66,S_ER_202,Calc,Inverter Load Ratio Check,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,OK,,,,Calculation,Early Stage,NA,,,,,,,,,,,
,S_A_67,S_ER_91,,Module Support System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,S_A_68,S_ER_92,Req,Racking System Type,S-Track,S-Track,S-Track,S-Track,S-Track,S-Track,S-Track,S-Track,S-Track,S-Track,,S-Track,,,,OMNI system,Early Stage,B72,,,,,,,,,,,
,S_A_70,S_ER_93,Req,Module Orientation,Portrait 1,Portrait 1,Portrait 1,Portrait 1,Portrait 1,Portrait 1,Portrait 1,Portrait 1,Portrait 1,Portrait 1,,Portrait 1,,,,OMNI system,Early Stage,B74,Portrait/Landscape,,,,,,,,,,
,S_A_74,S_ER_94,Req,Racking Tilt (°),0,0,0,0,0,0,0,0,0,0,,0,,,,OMNI system,Early Stage,B78,Tilt Angle (°),,,,,,,,,,
,,S_ER_507,Req,Maximum Tracker Tilt (°),52,52,52,52,52,52,52,52,52,52,,0,,,,,,,,,,,,,,,,,
,,S_ER_95,Opt,Azimuth,180,180,180,180,180,0,180,0,180,0,,0,,,,Default,Early Stage,NA,,,,,,,,,,,
,,S_ER_508,Req,SAM Ground Clearance (m),1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,,0,,,,,,,,,,,,,,,,,
,S_A_72,S_ER_291,Calc,Leading Panel Edge Height Above Grade (ft),2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.47,,0,,,,Default,,B87,,,,,,,,,,,
,S_A_79,S_ER_96,Opt,Predrilling %,0,1,1,0,1,1,1,1,1,1,,0,,,,OMNI system,Early Stage,B83,Pre-drilling (%)for racking/tracker foundations,,,,,,,,,,
,,S_ER_97,,Site Layout (Excluding Collection Yard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,S_A_101,S_ER_98,Req,Terrain,Flat Land,Hilly,Hilly,Flat Land,Hilly,Hilly,Hilly,Hilly,Hilly,Hilly,,Flat Land,,,,OMNI system,Early Stage,B105,,,,,,,,,,,
,S_A_108,S_ER_100,Opt,Clearing Effort,None,None,None,None,None,None,None,None,None,None,,None,,,,OMNI system,Early Stage,B112,Tree Clearing Type,,,,,,,,,,
,S_A_741,S_ER_104,Req,Desert Tortoise Habitat,No,No,No,No,No,No,No,No,No,No,,No,,,,OMNI system,Early Stage,NA,,,,,,,,,,,
,,S_ER_135,,Road Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,S_A_173,S_ER_136,Req,Site Perimeter Road,No,No,No,No,No,No,No,No,No,No,,No,,,,Default,Early Stage,B177,Perimeter Roads Required?,,,,,,,,,,
,S_A_177,S_ER_137,Req,Land Use,Ranching,Ranching,Ranching,Ranching,Ranching,Ranching,Ranching,Ranching,Ranching,Ranching,,Ranching,,,,OMNI system,Early Stage,B181,Land Use,,,,,,,,,,
,S_A_179,S_ER_138,Opt,"Distance to Gravel/Gravel Pit to Site Area, in Miles ",10,10,10,10,10,15,10,15,10,15,,10,,,,OMNI system,Early Stage,B183,"Distance to Gravel Pit 
(Miles)",,,,,,,,,,
,,S_ER_139,,Soil Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,S_A_197,S_ER_140,Req,Soil Class: Type of Soil Surface (4 to 6 Ft),"4 - Hard Clays/Sands, Glacial till","4 - Hard Clays/Sands, Glacial till","4 - Hard Clays/Sands, Glacial till","4 - Hard Clays/Sands, Glacial till","4 - Hard Clays/Sands, Glacial till","4 - Hard Clays/Sands, Glacial till","4 - Hard Clays/Sands, Glacial till","4 - Hard Clays/Sands, Glacial till","4 - Hard Clays/Sands, Glacial till","4 - Hard Clays/Sands, Glacial till",,"4 - Hard Clays/Sands, Glacial till",,,,OMNI system,Early Stage,B201,Soil Type,,,,,,,,,,
,S_A_199,S_ER_141,Req,Depth to Water Table,>4ft,>4ft,>4ft,>4ft,>4ft,>4ft,>4ft,>4ft,>4ft,>4ft,,>4ft,,,,OMNI system,Early Stage,B203,Water Table Depth,,,,,,,,,,
,S_A_204,S_ER_143,,Electrical Interconnection Requirements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,S_A_754,S_ER_318,Req,POI kV Operating Voltage,230,34.5,34.5,230,115,115,115,115,115,34.5,,230,,,,OMNI system,Early Stage,,,,,,,,,,,,
,,S_ER_144,Req,Standardized Design Voltage,230,34.5,34.5,230,115,115,115,115,115,34.5,,230,,,,OMNI system,Early Stage,B209,"Solar Project 
Substation High Side 
Voltage (kV)",,,,,,,,,,
,S_A_208,S_ER_145,Calc,Number of Transformers,1,0,0,1,1,1,1,1,1,0,,1,,,,Calculation,Early Stage,B212,"Solar Project
Main Transformer
Quantity",,,,,,,,,,
,S_A_209,S_ER_146,Calc,Total Transformer Mva,223,89,89,223,89,89,89,89,89,89,,120,,,,Calculation,Early Stage,B213,"Solar Project
Main Transformer 
Size (MVA)",,,,,,,,,,
,S_A_217,S_ER_153,Req,Interconnect Switchyard Scope of Work,No Requirements,No Requirements,No Requirements,No Requirements,No Requirements,No Requirements,No Requirements,No Requirements,No Requirements,No Requirements,,No Requirements,,,,Default,Early Stage,B221,,,,,,,,,,,
,S_A_218,S_ER_154,Req,Interconnect Switchyard Configuration,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,,Excluded,,,,Default,Early Stage,B222,,,,,,,,,,,
,S_A_781,S_ER_509,Req,Interconnect Switchyard Design Specification,No Requirements,No Requirements,No Requirements,No Requirements,No Requirements,No Requirements,No Requirements,No Requirements,No Requirements,No Requirements,,0,,,,OMNI system,Early Stage,B223,Gen-Tie Length,,,,,,,,,,
,S_A_219,S_ER_156,Req,"Transmission Line, Distance (Miles) Total",0,0,0,0,0,0,0,0,0,0,,0,,,,OMNI system,Early Stage,B223,Gen-Tie Length,,,,,,,,,,
,S_A_238,S_ER_157,,Estimate Basis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,S_A_194,S_ER_158,Req,O & M Building,Excluded,"Expansion - 2,500 SF","Expansion - 2,500 SF",Excluded,"Expansion - 7,500 SF","Expansion - 7,500 SF","Expansion - 7,500 SF","Expansion - 7,500 SF","Expansion - 2,500 SF","Expansion - 2,500 SF",,Excluded,,,,OMNI system,Early Stage,B198,o&m building,,,,,,,,,,
,S_A_240,S_ER_159,Req,Construction Wage Requirements,Non-Union,Non-Union,Non-Union,Non-Union,Non-Union,Non-Union,Non-Union,Non-Union,Non-Union,Non-Union,,Non-Union,,,,OMNI system,Early Stage,B244,Wages Type,,,,,,,,,,
,S_A_242,S_ER_160,Req,Load Bank Commissioning,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,,Excluded,,,,Default,Early Stage,B246,,,,,,,,,,,
,,S_ER_161,,Project Minimum Acreage Calculation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,








,S_A_106,S_ER_169,Calc,Net Project Area (Acre),977.268336,443.466304,456.65574,977.268336,443.466304,456.65574,443.466304,456.65574,443.466304,456.65574,,510.83,,,,Calculation,Early Stage,B124,,,,,,,,,,,
,,S_ER_170,Req,Adder for Project Layout,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,,,,Default,Early Stage,NA,,,,,,,,,,,
,,S_ER_171,Calc,Minimum Project Area (Acre),1074.99517,487.812934,502.321314,1074.99517,487.812934,502.321314,487.812934,502.321314,487.812934,502.321314,,561.91,,,,Calculation,Early Stage,NA,,,,,,,,,,,





































































,,S_ER_506,,Module Delivery Calculations,,,,,,,,,,,,,,,,Calculation,,B731,,,,,,,,,,,Ok
